"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","GDPHRWKD","TOT","USD","A","1996",20.871667,
"HUN","GDPHRWKD","TOT","USD","A","1997",21.241363,
"HUN","GDPHRWKD","TOT","USD","A","1998",21.736745,
"HUN","GDPHRWKD","TOT","USD","A","1999",21.610194,
"HUN","GDPHRWKD","TOT","USD","A","2000",22.438495,
"HUN","GDPHRWKD","TOT","USD","A","2001",23.853438,
"HUN","GDPHRWKD","TOT","USD","A","2002",24.855487,
"HUN","GDPHRWKD","TOT","USD","A","2003",26.22519,
"HUN","GDPHRWKD","TOT","USD","A","2004",27.644406,
"HUN","GDPHRWKD","TOT","USD","A","2005",28.890755,
"HUN","GDPHRWKD","TOT","USD","A","2006",29.977789,
"HUN","GDPHRWKD","TOT","USD","A","2007",30.082655,
"HUN","GDPHRWKD","TOT","USD","A","2008",30.96165,
"HUN","GDPHRWKD","TOT","USD","A","2009",29.907689,
"HUN","GDPHRWKD","TOT","USD","A","2010",34.470691,"B"
"HUN","GDPHRWKD","TOT","USD","A","2011",34.621033,
"HUN","GDPHRWKD","TOT","USD","A","2012",34.194886,
"HUN","GDPHRWKD","TOT","USD","A","2013",34.559966,
"HUN","GDPHRWKD","TOT","USD","A","2014",34.288015,
"HUN","GDPHRWKD","TOT","USD","A","2015",34.888579,
"HUN","GDPHRWKD","TOT","USD","A","2016",34.153147,
"HUN","GDPHRWKD","TOT","USD","A","2017",35.367341,
"HUN","GDPHRWKD","TOT","USD","A","2018",36.884505,
"ISL","GDPHRWKD","TOT","USD","A","1970",19.36912,
"ISL","GDPHRWKD","TOT","USD","A","1971",21.321496,
"ISL","GDPHRWKD","TOT","USD","A","1972",22.381676,
"ISL","GDPHRWKD","TOT","USD","A","1973",23.485415,
"ISL","GDPHRWKD","TOT","USD","A","1974",24.339548,
"ISL","GDPHRWKD","TOT","USD","A","1975",24.373491,
"ISL","GDPHRWKD","TOT","USD","A","1976",25.374375,
"ISL","GDPHRWKD","TOT","USD","A","1977",28.167193,
"ISL","GDPHRWKD","TOT","USD","A","1978",29.626678,
"ISL","GDPHRWKD","TOT","USD","A","1979",31.089509,
"ISL","GDPHRWKD","TOT","USD","A","1980",32.070911,
"ISL","GDPHRWKD","TOT","USD","A","1981",31.900474,
"ISL","GDPHRWKD","TOT","USD","A","1982",31.727868,
"ISL","GDPHRWKD","TOT","USD","A","1983",30.762947,
"ISL","GDPHRWKD","TOT","USD","A","1984",31.630638,
"ISL","GDPHRWKD","TOT","USD","A","1985",31.542054,
"ISL","GDPHRWKD","TOT","USD","A","1986",32.638904,
"ISL","GDPHRWKD","TOT","USD","A","1987",33.521938,
"ISL","GDPHRWKD","TOT","USD","A","1988",34.360599,
"ISL","GDPHRWKD","TOT","USD","A","1989",35.051166,
"ISL","GDPHRWKD","TOT","USD","A","1990",36.009524,
"ISL","GDPHRWKD","TOT","USD","A","1991",35.873443,
"ISL","GDPHRWKD","TOT","USD","A","1992",34.663111,
"ISL","GDPHRWKD","TOT","USD","A","1993",34.891346,
"ISL","GDPHRWKD","TOT","USD","A","1994",36.470513,
"ISL","GDPHRWKD","TOT","USD","A","1995",35.74996,
"ISL","GDPHRWKD","TOT","USD","A","1996",36.94495,
"ISL","GDPHRWKD","TOT","USD","A","1997",38.484936,
"ISL","GDPHRWKD","TOT","USD","A","1998",40.023883,
"ISL","GDPHRWKD","TOT","USD","A","1999",40.662418,
"ISL","GDPHRWKD","TOT","USD","A","2000",40.556043,
"ISL","GDPHRWKD","TOT","USD","A","2001",41.183758,
"ISL","GDPHRWKD","TOT","USD","A","2002",42.938693,
"ISL","GDPHRWKD","TOT","USD","A","2003",44.687071,
"ISL","GDPHRWKD","TOT","USD","A","2004",48.277482,
"ISL","GDPHRWKD","TOT","USD","A","2005",49.955652,
"ISL","GDPHRWKD","TOT","USD","A","2006",50.355604,
"ISL","GDPHRWKD","TOT","USD","A","2007",53.391672,
"ISL","GDPHRWKD","TOT","USD","A","2008",53.967613,
"ISL","GDPHRWKD","TOT","USD","A","2009",57.912906,
"ISL","GDPHRWKD","TOT","USD","A","2010",56.959702,
"ISL","GDPHRWKD","TOT","USD","A","2011",57.045329,
"ISL","GDPHRWKD","TOT","USD","A","2012",57.244704,
"ISL","GDPHRWKD","TOT","USD","A","2013",58.149687,
"ISL","GDPHRWKD","TOT","USD","A","2014",58.336779,
"ISL","GDPHRWKD","TOT","USD","A","2015",59.46947,
"ISL","GDPHRWKD","TOT","USD","A","2016",61.189923,
"ISL","GDPHRWKD","TOT","USD","A","2017",61.927612,
"ISL","GDPHRWKD","TOT","USD","A","2018",63.591042,
"IRL","GDPHRWKD","TOT","USD","A","1970",15.623101,
"IRL","GDPHRWKD","TOT","USD","A","1971",16.098861,
"IRL","GDPHRWKD","TOT","USD","A","1972",17.509365,
"IRL","GDPHRWKD","TOT","USD","A","1973",18.177675,
"IRL","GDPHRWKD","TOT","USD","A","1974",18.991702,
"IRL","GDPHRWKD","TOT","USD","A","1975",20.312833,
"IRL","GDPHRWKD","TOT","USD","A","1976",20.833133,
"IRL","GDPHRWKD","TOT","USD","A","1977",22.142939,
"IRL","GDPHRWKD","TOT","USD","A","1978",23.684394,
"IRL","GDPHRWKD","TOT","USD","A","1979",23.45915,
"IRL","GDPHRWKD","TOT","USD","A","1980",24.856642,
"IRL","GDPHRWKD","TOT","USD","A","1981",26.145712,
"IRL","GDPHRWKD","TOT","USD","A","1982",26.944298,
"IRL","GDPHRWKD","TOT","USD","A","1983",27.250493,
"IRL","GDPHRWKD","TOT","USD","A","1984",29.223601,
"IRL","GDPHRWKD","TOT","USD","A","1985",30.154427,
"IRL","GDPHRWKD","TOT","USD","A","1986",29.712455,
"IRL","GDPHRWKD","TOT","USD","A","1987",31.221114,
"IRL","GDPHRWKD","TOT","USD","A","1988",32.706355,
"IRL","GDPHRWKD","TOT","USD","A","1989",34.527042,
"IRL","GDPHRWKD","TOT","USD","A","1990",36.079239,
"IRL","GDPHRWKD","TOT","USD","A","1991",37.528749,
"IRL","GDPHRWKD","TOT","USD","A","1992",39.409731,
"IRL","GDPHRWKD","TOT","USD","A","1993",40.405139,
"IRL","GDPHRWKD","TOT","USD","A","1994",41.384925,
"IRL","GDPHRWKD","TOT","USD","A","1995",43.424706,
"IRL","GDPHRWKD","TOT","USD","A","1996",45.177943,
"IRL","GDPHRWKD","TOT","USD","A","1997",48.204933,
"IRL","GDPHRWKD","TOT","USD","A","1998",49.182399,
"IRL","GDPHRWKD","TOT","USD","A","1999",51.342294,
"IRL","GDPHRWKD","TOT","USD","A","2000",54.036183,
"IRL","GDPHRWKD","TOT","USD","A","2001",55.435022,
"IRL","GDPHRWKD","TOT","USD","A","2002",58.391991,
"IRL","GDPHRWKD","TOT","USD","A","2003",59.60669,
"IRL","GDPHRWKD","TOT","USD","A","2004",61.904007,
"IRL","GDPHRWKD","TOT","USD","A","2005",62.106181,
"IRL","GDPHRWKD","TOT","USD","A","2006",62.518017,
"IRL","GDPHRWKD","TOT","USD","A","2007",63.558493,
"IRL","GDPHRWKD","TOT","USD","A","2008",61.79247,
"IRL","GDPHRWKD","TOT","USD","A","2009",64.771451,
"IRL","GDPHRWKD","TOT","USD","A","2010",72.367486,"B"
"IRL","GDPHRWKD","TOT","USD","A","2011",73.551747,
"IRL","GDPHRWKD","TOT","USD","A","2012",74.066293,
"IRL","GDPHRWKD","TOT","USD","A","2013",72.68279,
"IRL","GDPHRWKD","TOT","USD","A","2014",76.234764,
"IRL","GDPHRWKD","TOT","USD","A","2015",91.380842,
"IRL","GDPHRWKD","TOT","USD","A","2016",91.743434,
"IRL","GDPHRWKD","TOT","USD","A","2017",95.671689,
"IRL","GDPHRWKD","TOT","USD","A","2018",99.712813,
"ITA","GDPHRWKD","TOT","USD","A","1970",25.312743,
"ITA","GDPHRWKD","TOT","USD","A","1971",26.444337,
"ITA","GDPHRWKD","TOT","USD","A","1972",27.754378,
"ITA","GDPHRWKD","TOT","USD","A","1973",29.560589,
"ITA","GDPHRWKD","TOT","USD","A","1974",31.197402,
"ITA","GDPHRWKD","TOT","USD","A","1975",30.770159,
"ITA","GDPHRWKD","TOT","USD","A","1976",32.668311,
"ITA","GDPHRWKD","TOT","USD","A","1977",34.024068,
"ITA","GDPHRWKD","TOT","USD","A","1978",35.199232,
"ITA","GDPHRWKD","TOT","USD","A","1979",37.016592,
"ITA","GDPHRWKD","TOT","USD","A","1980",37.719563,
"ITA","GDPHRWKD","TOT","USD","A","1981",37.940495,
"ITA","GDPHRWKD","TOT","USD","A","1982",37.788186,
"ITA","GDPHRWKD","TOT","USD","A","1983",38.121929,
"ITA","GDPHRWKD","TOT","USD","A","1984",39.572896,
"ITA","GDPHRWKD","TOT","USD","A","1985",40.374573,
"ITA","GDPHRWKD","TOT","USD","A","1986",41.059188,
"ITA","GDPHRWKD","TOT","USD","A","1987",41.844769,
"ITA","GDPHRWKD","TOT","USD","A","1988",43.053318,
"ITA","GDPHRWKD","TOT","USD","A","1989",44.584459,
"ITA","GDPHRWKD","TOT","USD","A","1990",45.013888,
"ITA","GDPHRWKD","TOT","USD","A","1991",45.034714,
"ITA","GDPHRWKD","TOT","USD","A","1992",45.664956,
"ITA","GDPHRWKD","TOT","USD","A","1993",46.528694,
"ITA","GDPHRWKD","TOT","USD","A","1994",48.483117,
"ITA","GDPHRWKD","TOT","USD","A","1995",49.920457,
"ITA","GDPHRWKD","TOT","USD","A","1996",49.977495,
"ITA","GDPHRWKD","TOT","USD","A","1997",50.899849,
"ITA","GDPHRWKD","TOT","USD","A","1998",50.934775,
"ITA","GDPHRWKD","TOT","USD","A","1999",51.292976,
"ITA","GDPHRWKD","TOT","USD","A","2000",52.765988,
"ITA","GDPHRWKD","TOT","USD","A","2001",53.11984,
"ITA","GDPHRWKD","TOT","USD","A","2002",52.703288,
"ITA","GDPHRWKD","TOT","USD","A","2003",52.329817,
"ITA","GDPHRWKD","TOT","USD","A","2004",52.768654,
"ITA","GDPHRWKD","TOT","USD","A","2005",53.004419,
"ITA","GDPHRWKD","TOT","USD","A","2006",52.887727,
"ITA","GDPHRWKD","TOT","USD","A","2007",52.847528,
"ITA","GDPHRWKD","TOT","USD","A","2008",52.54619,
"ITA","GDPHRWKD","TOT","USD","A","2009",51.499442,
"ITA","GDPHRWKD","TOT","USD","A","2010",52.670267,
"ITA","GDPHRWKD","TOT","USD","A","2011",53.025838,
"ITA","GDPHRWKD","TOT","USD","A","2012",52.742397,
"ITA","GDPHRWKD","TOT","USD","A","2013",53.161618,
"ITA","GDPHRWKD","TOT","USD","A","2014",53.203908,
"ITA","GDPHRWKD","TOT","USD","A","2015",53.235493,
"ITA","GDPHRWKD","TOT","USD","A","2016",53.064516,
"ITA","GDPHRWKD","TOT","USD","A","2017",53.426689,
"ITA","GDPHRWKD","TOT","USD","A","2018",53.260901,
"JPN","GDPHRWKD","TOT","USD","A","1970",13.636424,
"JPN","GDPHRWKD","TOT","USD","A","1971",14.202514,
"JPN","GDPHRWKD","TOT","USD","A","1972",15.393439,
"JPN","GDPHRWKD","TOT","USD","A","1973",16.461991,
"JPN","GDPHRWKD","TOT","USD","A","1974",16.818,
"JPN","GDPHRWKD","TOT","USD","A","1975",17.586425,
"JPN","GDPHRWKD","TOT","USD","A","1976",18.000707,
"JPN","GDPHRWKD","TOT","USD","A","1977",18.559515,
"JPN","GDPHRWKD","TOT","USD","A","1978",19.403924,
"JPN","GDPHRWKD","TOT","USD","A","1979",20.231114,
"JPN","GDPHRWKD","TOT","USD","A","1980",20.70694,
"JPN","GDPHRWKD","TOT","USD","A","1981",21.567909,
"JPN","GDPHRWKD","TOT","USD","A","1982",22.122742,
"JPN","GDPHRWKD","TOT","USD","A","1983",22.657566,
"JPN","GDPHRWKD","TOT","USD","A","1984",23.451728,
"JPN","GDPHRWKD","TOT","USD","A","1985",24.721917,
"JPN","GDPHRWKD","TOT","USD","A","1986",25.365892,
"JPN","GDPHRWKD","TOT","USD","A","1987",26.473666,
"JPN","GDPHRWKD","TOT","USD","A","1988",27.998886,
"JPN","GDPHRWKD","TOT","USD","A","1989",29.240238,
"JPN","GDPHRWKD","TOT","USD","A","1990",30.746706,
"JPN","GDPHRWKD","TOT","USD","A","1991",31.678452,
"JPN","GDPHRWKD","TOT","USD","A","1992",32.12116,
"JPN","GDPHRWKD","TOT","USD","A","1993",32.836967,
"JPN","GDPHRWKD","TOT","USD","A","1994",33.24791,
"JPN","GDPHRWKD","TOT","USD","A","1995",34.295182,
"JPN","GDPHRWKD","TOT","USD","A","1996",35.173764,
"JPN","GDPHRWKD","TOT","USD","A","1997",35.809345,
"JPN","GDPHRWKD","TOT","USD","A","1998",36.26261,
"JPN","GDPHRWKD","TOT","USD","A","1999",37.310896,
"JPN","GDPHRWKD","TOT","USD","A","2000",38.395794,
"JPN","GDPHRWKD","TOT","USD","A","2001",38.950022,
"JPN","GDPHRWKD","TOT","USD","A","2002",39.697908,
"JPN","GDPHRWKD","TOT","USD","A","2003",40.260988,
"JPN","GDPHRWKD","TOT","USD","A","2004",41.189807,
"JPN","GDPHRWKD","TOT","USD","A","2005",41.822582,
"JPN","GDPHRWKD","TOT","USD","A","2006",41.909572,
"JPN","GDPHRWKD","TOT","USD","A","2007",42.244158,
"JPN","GDPHRWKD","TOT","USD","A","2008",42.176541,
"JPN","GDPHRWKD","TOT","USD","A","2009",41.707952,
"JPN","GDPHRWKD","TOT","USD","A","2010",43.070363,
"JPN","GDPHRWKD","TOT","USD","A","2011",43.170838,
"JPN","GDPHRWKD","TOT","USD","A","2012",43.574487,
"JPN","GDPHRWKD","TOT","USD","A","2013",44.474209,
"JPN","GDPHRWKD","TOT","USD","A","2014",44.508537,
"JPN","GDPHRWKD","TOT","USD","A","2015",45.119217,
"JPN","GDPHRWKD","TOT","USD","A","2016",45.096062,
"JPN","GDPHRWKD","TOT","USD","A","2017",45.657097,
"JPN","GDPHRWKD","TOT","USD","A","2018",45.877099,
"KOR","GDPHRWKD","TOT","USD","A","1970",2.994562,
"KOR","GDPHRWKD","TOT","USD","A","1971",3.204637,
"KOR","GDPHRWKD","TOT","USD","A","1972",3.297164,
"KOR","GDPHRWKD","TOT","USD","A","1973",3.598406,
"KOR","GDPHRWKD","TOT","USD","A","1974",3.781209,
"KOR","GDPHRWKD","TOT","USD","A","1975",3.992342,
"KOR","GDPHRWKD","TOT","USD","A","1976",4.262194,
"KOR","GDPHRWKD","TOT","USD","A","1977",4.645303,
"KOR","GDPHRWKD","TOT","USD","A","1978",4.925503,
"KOR","GDPHRWKD","TOT","USD","A","1979",5.286067,
"KOR","GDPHRWKD","TOT","USD","A","1980",5.176055,
"KOR","GDPHRWKD","TOT","USD","A","1981",5.383139,
"KOR","GDPHRWKD","TOT","USD","A","1982",5.658223,
"KOR","GDPHRWKD","TOT","USD","A","1983",6.312553,
"KOR","GDPHRWKD","TOT","USD","A","1984",7.018132,
"KOR","GDPHRWKD","TOT","USD","A","1985",7.351955,
"KOR","GDPHRWKD","TOT","USD","A","1986",7.816341,
"KOR","GDPHRWKD","TOT","USD","A","1987",8.42417,
"KOR","GDPHRWKD","TOT","USD","A","1988",9.287586,
"KOR","GDPHRWKD","TOT","USD","A","1989",9.909464,
"KOR","GDPHRWKD","TOT","USD","A","1990",10.778945,
"KOR","GDPHRWKD","TOT","USD","A","1991",11.620813,
"KOR","GDPHRWKD","TOT","USD","A","1992",12.204089,
"KOR","GDPHRWKD","TOT","USD","A","1993",12.803792,
"KOR","GDPHRWKD","TOT","USD","A","1994",13.626336,
"KOR","GDPHRWKD","TOT","USD","A","1995",14.475816,
"KOR","GDPHRWKD","TOT","USD","A","1996",15.307281,
"KOR","GDPHRWKD","TOT","USD","A","1997",16.280127,
"KOR","GDPHRWKD","TOT","USD","A","1998",17.004924,
"KOR","GDPHRWKD","TOT","USD","A","1999",18.550134,
"KOR","GDPHRWKD","TOT","USD","A","2000",19.248774,
"KOR","GDPHRWKD","TOT","USD","A","2001",19.833499,
"KOR","GDPHRWKD","TOT","USD","A","2002",21.082885,
"KOR","GDPHRWKD","TOT","USD","A","2003",22.015436,
"KOR","GDPHRWKD","TOT","USD","A","2004",22.946937,
"KOR","GDPHRWKD","TOT","USD","A","2005",23.937738,
"KOR","GDPHRWKD","TOT","USD","A","2006",24.913468,
"KOR","GDPHRWKD","TOT","USD","A","2007",26.405762,
"KOR","GDPHRWKD","TOT","USD","A","2008",28.016457,
"KOR","GDPHRWKD","TOT","USD","A","2009",28.960952,
"KOR","GDPHRWKD","TOT","USD","A","2010",30.59779,
"KOR","GDPHRWKD","TOT","USD","A","2011",31.481811,
"KOR","GDPHRWKD","TOT","USD","A","2012",31.891593,
"KOR","GDPHRWKD","TOT","USD","A","2013",32.522917,
"KOR","GDPHRWKD","TOT","USD","A","2014",33.246826,
"KOR","GDPHRWKD","TOT","USD","A","2015",33.532516,
"KOR","GDPHRWKD","TOT","USD","A","2016",34.427119,
"KOR","GDPHRWKD","TOT","USD","A","2017",35.876594,
"LUX","GDPHRWKD","TOT","USD","A","1970",42.564478,
"LUX","GDPHRWKD","TOT","USD","A","1971",42.421457,
"LUX","GDPHRWKD","TOT","USD","A","1972",44.531194,
"LUX","GDPHRWKD","TOT","USD","A","1973",48.113705,
"LUX","GDPHRWKD","TOT","USD","A","1974",49.435151,
"LUX","GDPHRWKD","TOT","USD","A","1975",46.353361,
"LUX","GDPHRWKD","TOT","USD","A","1976",47.142721,
"LUX","GDPHRWKD","TOT","USD","A","1977",48.60737,
"LUX","GDPHRWKD","TOT","USD","A","1978",51.401524,
"LUX","GDPHRWKD","TOT","USD","A","1979",52.851145,
"LUX","GDPHRWKD","TOT","USD","A","1980",53.434875,
"LUX","GDPHRWKD","TOT","USD","A","1981",53.747795,
"LUX","GDPHRWKD","TOT","USD","A","1982",55.079177,
"LUX","GDPHRWKD","TOT","USD","A","1983",57.101262,
"LUX","GDPHRWKD","TOT","USD","A","1984",60.795447,
"LUX","GDPHRWKD","TOT","USD","A","1985",61.390207,
"LUX","GDPHRWKD","TOT","USD","A","1986",66.295833,
"LUX","GDPHRWKD","TOT","USD","A","1987",67.159687,
"LUX","GDPHRWKD","TOT","USD","A","1988",69.853229,
"LUX","GDPHRWKD","TOT","USD","A","1989",74.643964,
"LUX","GDPHRWKD","TOT","USD","A","1990",75.438609,
"LUX","GDPHRWKD","TOT","USD","A","1991",79.660717,
"LUX","GDPHRWKD","TOT","USD","A","1992",79.967381,
"LUX","GDPHRWKD","TOT","USD","A","1993",81.534607,
"LUX","GDPHRWKD","TOT","USD","A","1994",83.526167,
"LUX","GDPHRWKD","TOT","USD","A","1995",85.575853,
"LUX","GDPHRWKD","TOT","USD","A","1996",84.197578,
"LUX","GDPHRWKD","TOT","USD","A","1997",86.167355,
"LUX","GDPHRWKD","TOT","USD","A","1998",87.79771,
"LUX","GDPHRWKD","TOT","USD","A","1999",90.976052,
"LUX","GDPHRWKD","TOT","USD","A","2000",92.905763,"B"
"LUX","GDPHRWKD","TOT","USD","A","2001",91.049186,
"LUX","GDPHRWKD","TOT","USD","A","2002",92.163527,
"LUX","GDPHRWKD","TOT","USD","A","2003",92.069714,
"LUX","GDPHRWKD","TOT","USD","A","2004",93.262331,
"LUX","GDPHRWKD","TOT","USD","A","2005",95.319208,
"LUX","GDPHRWKD","TOT","USD","A","2006",96.404056,
"LUX","GDPHRWKD","TOT","USD","A","2007",99.156279,
"LUX","GDPHRWKD","TOT","USD","A","2008",93.390845,
"LUX","GDPHRWKD","TOT","USD","A","2009",91.33811,
"LUX","GDPHRWKD","TOT","USD","A","2010",94.064407,
"LUX","GDPHRWKD","TOT","USD","A","2011",93.779176,
"LUX","GDPHRWKD","TOT","USD","A","2012",91.657707,
"LUX","GDPHRWKD","TOT","USD","A","2013",93.637544,
"LUX","GDPHRWKD","TOT","USD","A","2014",95.004238,
"LUX","GDPHRWKD","TOT","USD","A","2015",96.134081,
"LUX","GDPHRWKD","TOT","USD","A","2016",97.666747,
"LUX","GDPHRWKD","TOT","USD","A","2017",96.563134,
"LUX","GDPHRWKD","TOT","USD","A","2018",96.000108,
"MEX","GDPHRWKD","TOT","USD","A","1991",19.77129,
"MEX","GDPHRWKD","TOT","USD","A","1992",19.873592,
"MEX","GDPHRWKD","TOT","USD","A","1993",19.794441,
"MEX","GDPHRWKD","TOT","USD","A","1994",19.75111,
"MEX","GDPHRWKD","TOT","USD","A","1995",18.530927,
"MEX","GDPHRWKD","TOT","USD","A","1996",18.740379,
"MEX","GDPHRWKD","TOT","USD","A","1997",18.523523,
"MEX","GDPHRWKD","TOT","USD","A","1998",19.614548,
"MEX","GDPHRWKD","TOT","USD","A","1999",19.265982,
"MEX","GDPHRWKD","TOT","USD","A","2000",20.399683,
"MEX","GDPHRWKD","TOT","USD","A","2001",20.537908,
"MEX","GDPHRWKD","TOT","USD","A","2002",19.600788,
"MEX","GDPHRWKD","TOT","USD","A","2003",20.213934,
"MEX","GDPHRWKD","TOT","USD","A","2004",20.491997,
"MEX","GDPHRWKD","TOT","USD","A","2005",20.210313,
"MEX","GDPHRWKD","TOT","USD","A","2006",20.867028,
"MEX","GDPHRWKD","TOT","USD","A","2007",21.152704,
"MEX","GDPHRWKD","TOT","USD","A","2008",20.454814,
"MEX","GDPHRWKD","TOT","USD","A","2009",20.450677,
"MEX","GDPHRWKD","TOT","USD","A","2010",19.433013,"B"
"MEX","GDPHRWKD","TOT","USD","A","2011",19.978219,
"MEX","GDPHRWKD","TOT","USD","A","2012",20.053134,
"MEX","GDPHRWKD","TOT","USD","A","2013",19.957166,
"MEX","GDPHRWKD","TOT","USD","A","2014",20.45789,"E"
"MEX","GDPHRWKD","TOT","USD","A","2015",20.573395,"E"
"MEX","GDPHRWKD","TOT","USD","A","2016",20.712802,"E"
"MEX","GDPHRWKD","TOT","USD","A","2017",20.820769,"E"
"MEX","GDPHRWKD","TOT","USD","A","2018",20.69048,"E"
"NLD","GDPHRWKD","TOT","USD","A","1970",30.205173,
"NLD","GDPHRWKD","TOT","USD","A","1971",31.753799,
"NLD","GDPHRWKD","TOT","USD","A","1972",32.773068,
"NLD","GDPHRWKD","TOT","USD","A","1973",34.946176,
"NLD","GDPHRWKD","TOT","USD","A","1974",37.32089,
"NLD","GDPHRWKD","TOT","USD","A","1975",38.575475,
"NLD","GDPHRWKD","TOT","USD","A","1976",40.503969,
"NLD","GDPHRWKD","TOT","USD","A","1977",41.753958,
"NLD","GDPHRWKD","TOT","USD","A","1978",42.919075,
"NLD","GDPHRWKD","TOT","USD","A","1979",43.454207,
"NLD","GDPHRWKD","TOT","USD","A","1980",44.12726,
"NLD","GDPHRWKD","TOT","USD","A","1981",43.978071,
"NLD","GDPHRWKD","TOT","USD","A","1982",44.492855,
"NLD","GDPHRWKD","TOT","USD","A","1983",46.269946,
"NLD","GDPHRWKD","TOT","USD","A","1984",47.548501,
"NLD","GDPHRWKD","TOT","USD","A","1985",48.420734,
"NLD","GDPHRWKD","TOT","USD","A","1986",49.081605,
"NLD","GDPHRWKD","TOT","USD","A","1987",49.682125,
"NLD","GDPHRWKD","TOT","USD","A","1988",50.582587,
"NLD","GDPHRWKD","TOT","USD","A","1989",51.613739,
"NLD","GDPHRWKD","TOT","USD","A","1990",52.360353,
"NLD","GDPHRWKD","TOT","USD","A","1991",52.991818,
"NLD","GDPHRWKD","TOT","USD","A","1992",52.89191,
"NLD","GDPHRWKD","TOT","USD","A","1993",53.740279,
"NLD","GDPHRWKD","TOT","USD","A","1994",54.684623,
"NLD","GDPHRWKD","TOT","USD","A","1995",53.845165,
"NLD","GDPHRWKD","TOT","USD","A","1996",54.044212,
"NLD","GDPHRWKD","TOT","USD","A","1997",55.237522,
"NLD","GDPHRWKD","TOT","USD","A","1998",56.593874,
"NLD","GDPHRWKD","TOT","USD","A","1999",57.842967,
"NLD","GDPHRWKD","TOT","USD","A","2000",59.712509,
"NLD","GDPHRWKD","TOT","USD","A","2001",60.315684,
"NLD","GDPHRWKD","TOT","USD","A","2002",60.755925,
"NLD","GDPHRWKD","TOT","USD","A","2003",61.558149,
"NLD","GDPHRWKD","TOT","USD","A","2004",62.619821,
"NLD","GDPHRWKD","TOT","USD","A","2005",64.115137,
"NLD","GDPHRWKD","TOT","USD","A","2006",65.06875,
"NLD","GDPHRWKD","TOT","USD","A","2007",65.650104,
"NLD","GDPHRWKD","TOT","USD","A","2008",66.027005,
"NLD","GDPHRWKD","TOT","USD","A","2009",64.537637,
"NLD","GDPHRWKD","TOT","USD","A","2010",65.8704,
"NLD","GDPHRWKD","TOT","USD","A","2011",66.292524,
"NLD","GDPHRWKD","TOT","USD","A","2012",66.19385,
"NLD","GDPHRWKD","TOT","USD","A","2013",66.696861,
"NLD","GDPHRWKD","TOT","USD","A","2014",67.190728,
"NLD","GDPHRWKD","TOT","USD","A","2015",67.85116,
"NLD","GDPHRWKD","TOT","USD","A","2016",67.745353,
"NLD","GDPHRWKD","TOT","USD","A","2017",68.327392,
"NLD","GDPHRWKD","TOT","USD","A","2018",68.57403,
"NZL","GDPHRWKD","TOT","USD","A","1970",23.370204,
"NZL","GDPHRWKD","TOT","USD","A","1971",24.019268,
"NZL","GDPHRWKD","TOT","USD","A","1972",25.026897,
"NZL","GDPHRWKD","TOT","USD","A","1973",26.142128,
"NZL","GDPHRWKD","TOT","USD","A","1974",26.588448,
"NZL","GDPHRWKD","TOT","USD","A","1975",25.731642,
"NZL","GDPHRWKD","TOT","USD","A","1976",25.584204,
"NZL","GDPHRWKD","TOT","USD","A","1977",24.256572,
"NZL","GDPHRWKD","TOT","USD","A","1978",24.517555,
"NZL","GDPHRWKD","TOT","USD","A","1979",24.774291,
"NZL","GDPHRWKD","TOT","USD","A","1980",25.137539,
"NZL","GDPHRWKD","TOT","USD","A","1981",26.163747,
"NZL","GDPHRWKD","TOT","USD","A","1982",26.386936,
"NZL","GDPHRWKD","TOT","USD","A","1983",27.620657,
"NZL","GDPHRWKD","TOT","USD","A","1984",28.049279,
"NZL","GDPHRWKD","TOT","USD","A","1985",27.771099,
"NZL","GDPHRWKD","TOT","USD","A","1986",28.689695,
"NZL","GDPHRWKD","TOT","USD","A","1987",27.25596,
"NZL","GDPHRWKD","TOT","USD","A","1988",28.83352,
"NZL","GDPHRWKD","TOT","USD","A","1989",30.154757,
"NZL","GDPHRWKD","TOT","USD","A","1990",31.218683,
"NZL","GDPHRWKD","TOT","USD","A","1991",30.664383,
"NZL","GDPHRWKD","TOT","USD","A","1992",31.81671,
"NZL","GDPHRWKD","TOT","USD","A","1993",32.577477,
"NZL","GDPHRWKD","TOT","USD","A","1994",32.686145,
"NZL","GDPHRWKD","TOT","USD","A","1995",33.028419,
"NZL","GDPHRWKD","TOT","USD","A","1996",33.131337,
"NZL","GDPHRWKD","TOT","USD","A","1997",34.229443,
"NZL","GDPHRWKD","TOT","USD","A","1998",33.685177,
"NZL","GDPHRWKD","TOT","USD","A","1999",34.052009,
"NZL","GDPHRWKD","TOT","USD","A","2000",35.081729,
"NZL","GDPHRWKD","TOT","USD","A","2001",35.697079,
"NZL","GDPHRWKD","TOT","USD","A","2002",36.39282,
"NZL","GDPHRWKD","TOT","USD","A","2003",37.082415,
"NZL","GDPHRWKD","TOT","USD","A","2004",36.945756,
"NZL","GDPHRWKD","TOT","USD","A","2005",36.901485,
"NZL","GDPHRWKD","TOT","USD","A","2006",37.43974,
"NZL","GDPHRWKD","TOT","USD","A","2007",38.897446,
"NZL","GDPHRWKD","TOT","USD","A","2008",37.667394,
